project,category,file_name,extension,relative_path,full_path,size_bytes,modified,matched_by,discipline,pages_or_sheets,extract_status,text_chars,keywords,summary,risks
道班房项目,03-图纸资料,17-弱电系统图（一）_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_1.pdf,575999,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,17-弱电系统图（一）_1,missing_text
道班房项目,03-图纸资料,17-弱电系统图（一）_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_2.pdf,576219,2024-04-11 11:02:24,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,17-弱电系统图（一）_2,missing_text
道班房项目,03-图纸资料,17-弱电系统图（一）_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-弱电系统图（一）_3.pdf,575999,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,17-弱电系统图（一）_3,missing_text
道班房项目,03-图纸资料,17-电气大样图（三）.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）.pdf,447621,2024-04-11 11:32:16,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17-电气大样图（三）,missing_text
道班房项目,03-图纸资料,17-电气大样图（三）_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_1.pdf,447142,2024-04-11 13:12:34,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17-电气大样图（三）_1,missing_text
道班房项目,03-图纸资料,17-电气大样图（三）_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_2.pdf,447621,2024-04-11 11:32:16,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17-电气大样图（三）_2,missing_text
道班房项目,03-图纸资料,17-电气大样图（三）_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17-电气大样图（三）_3.pdf,447142,2024-04-11 13:12:34,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17-电气大样图（三）_3,missing_text
道班房项目,03-图纸资料,17.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,1029997,2024-04-11 11:31:50,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17.a大样图、预制陶粒混凝土聚苯复合板角饰,missing_text
道班房项目,03-图纸资料,17.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,1030432,2024-04-11 13:12:16,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,17.a大样图、预制陶粒混凝土聚苯复合板角饰_1,missing_text
道班房项目,03-图纸资料,17.b断面图、老虎窗立面.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.b断面图、老虎窗立面.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.b断面图、老虎窗立面.pdf,707999,2024-04-11 10:34:40,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,立面、断面、图纸,17.b断面图、老虎窗立面,missing_text
道班房项目,03-图纸资料,17.b断面图、老虎窗立面_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.b断面图、老虎窗立面_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.b断面图、老虎窗立面_1.pdf,708056,2024-04-11 10:31:16,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,立面、断面、图纸,17.b断面图、老虎窗立面_1,missing_text
道班房项目,03-图纸资料,17.楼梯2详图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.楼梯2详图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.楼梯2详图.pdf,964412,2024-04-11 11:01:56,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,详图、图纸,17.楼梯2详图,missing_text
道班房项目,03-图纸资料,17.楼梯2详图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.楼梯2详图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.楼梯2详图_1.pdf,895212,2024-04-11 11:06:04,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,详图、图纸,17.楼梯2详图_1,missing_text
道班房项目,03-图纸资料,17.绿色建筑专篇(给排水)、给排水消防专篇 .pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.绿色建筑专篇(给排水)、给排水消防专篇 .pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.绿色建筑专篇(给排水)、给排水消防专篇 .pdf,1121788,2024-04-11 11:32:36,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,17.绿色建筑专篇(给排水)、给排水消防专篇,missing_text
道班房项目,03-图纸资料,17.绿色建筑专篇(给排水)、给排水消防专篇 _1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\17.绿色建筑专篇(给排水)、给排水消防专篇 _1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\17.绿色建筑专篇(给排水)、给排水消防专篇 _1.pdf,1121519,2024-04-11 13:12:48,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,17.绿色建筑专篇(给排水)、给排水消防专篇 _1,missing_text
道班房项目,03-图纸资料,18-一层照明平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图.pdf,534735,2024-04-11 10:35:06,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层照明平面图,missing_text
道班房项目,03-图纸资料,18-一层照明平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_1.pdf,534351,2024-04-11 10:31:40,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层照明平面图_1,missing_text
道班房项目,03-图纸资料,18-一层照明平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_2.pdf,534735,2024-04-11 10:35:06,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层照明平面图_2,missing_text
道班房项目,03-图纸资料,18-一层照明平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层照明平面图_3.pdf,534351,2024-04-11 10:31:40,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层照明平面图_3,missing_text
道班房项目,03-图纸资料,18-一层电气设备布置平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图.pdf,537947,2024-04-11 11:32:16,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层电气设备布置平面图,missing_text
道班房项目,03-图纸资料,18-一层电气设备布置平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_1.pdf,537671,2024-04-11 13:12:34,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层电气设备布置平面图_1,missing_text
道班房项目,03-图纸资料,18-一层电气设备布置平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_2.pdf,537947,2024-04-11 11:32:16,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层电气设备布置平面图_2,missing_text
道班房项目,03-图纸资料,18-一层电气设备布置平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-一层电气设备布置平面图_3.pdf,537671,2024-04-11 13:12:34,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,18-一层电气设备布置平面图_3,missing_text
道班房项目,03-图纸资料,18-弱电系统图（二）.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）.pdf,476585,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18-弱电系统图（二）,missing_text
道班房项目,03-图纸资料,18-弱电系统图（二）_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_1.pdf,475857,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18-弱电系统图（二）_1,missing_text
道班房项目,03-图纸资料,18-弱电系统图（二）_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_2.pdf,476585,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18-弱电系统图（二）_2,missing_text
道班房项目,03-图纸资料,18-弱电系统图（二）_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18-弱电系统图（二）_3.pdf,475857,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18-弱电系统图（二）_3,missing_text
道班房项目,03-图纸资料,18.b大样图、老虎窗大样图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.b大样图、老虎窗大样图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.b大样图、老虎窗大样图.pdf,744699,2024-04-11 11:31:50,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,18.b大样图、老虎窗大样图,missing_text
道班房项目,03-图纸资料,18.b大样图、老虎窗大样图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.b大样图、老虎窗大样图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.b大样图、老虎窗大样图_1.pdf,744832,2024-04-11 13:12:16,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,18.b大样图、老虎窗大样图_1,missing_text
道班房项目,03-图纸资料,18.管道抗震支吊架安装示意图 .pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.管道抗震支吊架安装示意图 .pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.管道抗震支吊架安装示意图 .pdf,1134462,2024-04-11 11:32:36,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18.管道抗震支吊架安装示意图,missing_text
道班房项目,03-图纸资料,18.管道抗震支吊架安装示意图 _1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.管道抗震支吊架安装示意图 _1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.管道抗震支吊架安装示意图 _1.pdf,1133092,2024-04-11 13:12:50,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,图纸,18.管道抗震支吊架安装示意图 _1,missing_text
道班房项目,03-图纸资料,18.门窗表、门窗详图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.门窗表、门窗详图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.门窗表、门窗详图.pdf,1799122,2024-04-11 11:01:58,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,门窗、详图、图纸,18.门窗表、门窗详图,missing_text
道班房项目,03-图纸资料,18.门窗表、门窗详图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\18.门窗表、门窗详图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\18.门窗表、门窗详图_1.pdf,1799168,2024-04-11 11:06:04,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,门窗、详图、图纸,18.门窗表、门窗详图_1,missing_text
道班房项目,03-图纸资料,19-一层弱电平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图.pdf,467099,2024-04-11 10:35:06,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层弱电平面图,missing_text
道班房项目,03-图纸资料,19-一层弱电平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_1.pdf,466682,2024-04-11 10:31:42,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层弱电平面图_1,missing_text
道班房项目,03-图纸资料,19-一层弱电平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_2.pdf,467099,2024-04-11 10:35:06,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层弱电平面图_2,missing_text
道班房项目,03-图纸资料,19-一层弱电平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层弱电平面图_3.pdf,466682,2024-04-11 10:31:42,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层弱电平面图_3,missing_text
道班房项目,03-图纸资料,19-一层配电及电缆沟平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图.pdf,554954,2024-04-11 11:32:16,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层配电及电缆沟平面图,missing_text
道班房项目,03-图纸资料,19-一层配电及电缆沟平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_1.pdf,554646,2024-04-11 13:12:34,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层配电及电缆沟平面图_1,missing_text
道班房项目,03-图纸资料,19-一层配电及电缆沟平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_2.pdf,554954,2024-04-11 11:32:16,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层配电及电缆沟平面图_2,missing_text
道班房项目,03-图纸资料,19-一层配电及电缆沟平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_3.pdf,554954,2024-04-11 11:32:16,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层配电及电缆沟平面图_3,missing_text
道班房项目,03-图纸资料,19-一层配电及电缆沟平面图_4.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_4.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-一层配电及电缆沟平面图_4.pdf,554646,2024-04-11 13:12:34,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19-一层配电及电缆沟平面图_4,missing_text
道班房项目,03-图纸资料,19-电气大样图（一）.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）.pdf,478817,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19-电气大样图（一）,missing_text
道班房项目,03-图纸资料,19-电气大样图（一）_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_1.pdf,478217,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19-电气大样图（一）_1,missing_text
道班房项目,03-图纸资料,19-电气大样图（一）_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_2.pdf,478817,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19-电气大样图（一）_2,missing_text
道班房项目,03-图纸资料,19-电气大样图（一）_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19-电气大样图（一）_3.pdf,478217,2024-04-11 11:06:30,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19-电气大样图（一）_3,missing_text
道班房项目,03-图纸资料,19.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19.a大样图、预制陶粒混凝土聚苯复合板角饰.pdf,1110352,2024-04-11 11:01:58,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19.a大样图、预制陶粒混凝土聚苯复合板角饰,missing_text
道班房项目,03-图纸资料,19.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19.a大样图、预制陶粒混凝土聚苯复合板角饰_1.pdf,1110531,2024-04-11 11:06:06,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,19.a大样图、预制陶粒混凝土聚苯复合板角饰_1,missing_text
道班房项目,03-图纸资料,19.一层给排水平面图 .pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19.一层给排水平面图 .pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19.一层给排水平面图 .pdf,675761,2024-04-11 11:32:36,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19.一层给排水平面图,missing_text
道班房项目,03-图纸资料,19.一层给排水平面图 _1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\19.一层给排水平面图 _1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\19.一层给排水平面图 _1.pdf,699662,2024-04-11 13:12:50,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,19.一层给排水平面图 _1,missing_text
道班房项目,03-图纸资料,20-一层照明、插座平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图.pdf,596214,2024-04-11 11:32:18,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-一层照明、插座平面图,missing_text
道班房项目,03-图纸资料,20-一层照明、插座平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_1.pdf,595882,2024-04-11 13:12:36,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-一层照明、插座平面图_1,missing_text
道班房项目,03-图纸资料,20-一层照明、插座平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_2.pdf,596214,2024-04-11 11:32:18,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-一层照明、插座平面图_2,missing_text
道班房项目,03-图纸资料,20-一层照明、插座平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-一层照明、插座平面图_3.pdf,595882,2024-04-11 13:12:36,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-一层照明、插座平面图_3,missing_text
道班房项目,03-图纸资料,20-屋顶防雷平面图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图.pdf,505350,2024-04-11 10:35:08,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-屋顶防雷平面图,missing_text
道班房项目,03-图纸资料,20-屋顶防雷平面图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_1.pdf,500888,2024-04-11 10:31:42,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-屋顶防雷平面图_1,missing_text
道班房项目,03-图纸资料,20-屋顶防雷平面图_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_2.pdf,505350,2024-04-11 10:35:08,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-屋顶防雷平面图_2,missing_text
道班房项目,03-图纸资料,20-屋顶防雷平面图_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-屋顶防雷平面图_3.pdf,500888,2024-04-11 10:31:42,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20-屋顶防雷平面图_3,missing_text
道班房项目,03-图纸资料,20-电气大样图（二）.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）.pdf,504992,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20-电气大样图（二）,missing_text
道班房项目,03-图纸资料,20-电气大样图（二）_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_1.pdf,504542,2024-04-11 11:06:32,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20-电气大样图（二）_1,missing_text
道班房项目,03-图纸资料,20-电气大样图（二）_2.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_2.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_2.pdf,504992,2024-04-11 11:02:26,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20-电气大样图（二）_2,missing_text
道班房项目,03-图纸资料,20-电气大样图（二）_3.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_3.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20-电气大样图（二）_3.pdf,504542,2024-04-11 11:06:32,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20-电气大样图（二）_3,missing_text
道班房项目,03-图纸资料,20.b大样图、1#老虎窗大样图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20.b大样图、1#老虎窗大样图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20.b大样图、1#老虎窗大样图.pdf,960672,2024-04-11 11:01:58,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20.b大样图、1#老虎窗大样图,missing_text
道班房项目,03-图纸资料,20.b大样图、1#老虎窗大样图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20.b大样图、1#老虎窗大样图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20.b大样图、1#老虎窗大样图_1.pdf,960962,2024-04-11 11:06:06,directory,房建结构,,metadata-only: PyMuPDF unavailable,0,大样、图纸,20.b大样图、1#老虎窗大样图_1,missing_text
道班房项目,03-图纸资料,20.屋顶层给排水平面图 消防箱配置示意图.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20.屋顶层给排水平面图 消防箱配置示意图.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20.屋顶层给排水平面图 消防箱配置示意图.pdf,558071,2024-04-11 11:32:38,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20.屋顶层给排水平面图 消防箱配置示意图,missing_text
道班房项目,03-图纸资料,20.屋顶层给排水平面图 消防箱配置示意图_1.pdf,.pdf,01_进行中项目\道班房项目\03-图纸资料\20.屋顶层给排水平面图 消防箱配置示意图_1.pdf,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\20.屋顶层给排水平面图 消防箱配置示意图_1.pdf,557639,2024-04-11 13:12:50,directory,路线/总图,,metadata-only: PyMuPDF unavailable,0,平面、图纸,20.屋顶层给排水平面图 消防箱配置示意图_1,missing_text
道班房项目,03-图纸资料,202309.20新建八号道班房_总图-水施.dwg,.dwg,01_进行中项目\道班房项目\03-图纸资料\202309.20新建八号道班房_总图-水施.dwg,D:\高治国资料\01_进行中项目\道班房项目\03-图纸资料\202309.20新建八号道班房_总图-水施.dwg,4149290,2024-03-18 19:21:26,directory,路线/总图,,metadata-only,25,图纸,CAD文件; 头部指纹: d4b2803a76d6,dwg_only
